gridx	gridy	x	y
9523	19562	952300	1956200
9559	19543	955900	1954300
9558	19543	955800	1954300
9535	19540	953500	1954000
9534	19540	953400	1954000
9535	19541	953500	1954100
9534	19541	953400	1954100
9534	19542	953400	1954200
9535	19542	953500	1954200
9535	19543	953500	1954300
9534	19544	953400	1954400
9534	19543	953400	1954300
9525	19563	952500	1956300
9525	19562	952500	1956200
9558	19544	955800	1954400
9533	19545	953300	1954500
9532	19546	953200	1954600
9532	19547	953200	1954700
9531	19547	953100	1954700
9529	19549	952900	1954900
9528	19549	952800	1954900
9529	19548	952900	1954800
9527	19549	952700	1954900
9527	19548	952700	1954800
9526	19548	952600	1954800
9526	19549	952600	1954900
9544	19522	954400	1952200
9545	19522	954500	1952200
9546	19522	954600	1952200
9557	19544	955700	1954400
9558	19545	955800	1954500
9559	19545	955900	1954500
9525	19549	952500	1954900
9525	19550	952500	1955000
9535	19532	953500	1953200
9536	19531	953600	1953100
9561	19523	956100	1952300
9535	19533	953500	1953300
9535	19534	953500	1953400
9534	19535	953400	1953500
9534	19534	953400	1953400
9535	19535	953500	1953500
9553	19522	955300	1952200
9562	19523	956200	1952300
9558	19546	955800	1954600
9557	19548	955700	1954800
9556	19548	955600	1954800
9556	19547	955600	1954700
9534	19536	953400	1953600
9533	19539	953300	1953900
9578	19527	957800	1952700
9578	19528	957800	1952800
9553	19523	955300	1952300
9531	19550	953100	1955000
9532	19552	953200	1955200
9532	19551	953200	1955100
9535	19554	953500	1955400
9535	19555	953500	1955500
9534	19558	953400	1955800
9537	19559	953700	1955900
9537	19558	953700	1955800
9536	19559	953600	1955900
9541	19559	954100	1955900
9519	19567	951900	1956700
9518	19567	951800	1956700
9554	19522	955400	1952200
9554	19523	955400	1952300
9555	19522	955500	1952200
9555	19523	955500	1952300
9563	19523	956300	1952300
9555	19547	955500	1954700
9555	19548	955500	1954800
9558	19548	955800	1954800
9559	19548	955900	1954800
9559	19547	955900	1954700
9560	19547	956000	1954700
9519	19566	951900	1956600
9521	19567	952100	1956700
9520	19567	952000	1956700
9568	19524	956800	1952400
9519	19565	951900	1956500
9629	19581	962900	1958100
9527	19561	952700	1956100
9528	19563	952800	1956300
9528	19562	952800	1956200
9529	19562	952900	1956200
9529	19563	952900	1956300
9529	19564	952900	1956400
9530	19563	953000	1956300
9530	19564	953000	1956400
9531	19563	953100	1956300
9531	19564	953100	1956400
9532	19563	953200	1956300
9532	19562	953200	1956200
9531	19562	953100	1956200
9532	19564	953200	1956400
9530	19565	953000	1956500
9531	19565	953100	1956500
9532	19565	953200	1956500
9531	19566	953100	1956600
9532	19566	953200	1956600
9533	19565	953300	1956500
9533	19564	953300	1956400
9534	19565	953400	1956500
9535	19566	953500	1956600
9535	19565	953500	1956500
9533	19563	953300	1956300
9615	19488	961500	1948800
9534	19566	953400	1956600
9536	19566	953600	1956600
9534	19567	953400	1956700
9534	19568	953400	1956800
9535	19568	953500	1956800
9536	19567	953600	1956700
9536	19568	953600	1956800
9537	19568	953700	1956800
9537	19567	953700	1956700
9537	19569	953700	1956900
9538	19568	953800	1956800
9538	19567	953800	1956700
9539	19568	953900	1956800
9539	19567	953900	1956700
9538	19569	953800	1956900
9539	19569	953900	1956900
9540	19569	954000	1956900
9540	19570	954000	1957000
9631	19512	963100	1951200
9631	19511	963100	1951100
9619	19532	961900	1953200
9595	19574	959500	1957400
9595	19575	959500	1957500
9633	19541	963300	1954100
9585	19431	958500	1943100
9504	19602	950400	1960200
9504	19604	950400	1960400
9622	19507	962200	1950700
9576	19524	957600	1952400
9410	19442	941000	1944200
9411	19492	941100	1949200
9391	19511	939100	1951100
9385	19514	938500	1951400
9477	19563	947700	1956300
9527	19421	952700	1942100
9474	19415	947400	1941500
9594	19429	959400	1942900
9594	19430	959400	1943000
9595	19430	959500	1943000
9595	19429	959500	1942900
9630	19435	963000	1943500
9559	19453	955900	1945300
9559	19454	955900	1945400
9558	19454	955800	1945400
9559	19455	955900	1945500
9558	19455	955800	1945500
9629	19582	962900	1958200
9610	19589	961000	1958900
9488	19546	948800	1954600
9488	19547	948800	1954700
9507	19499	950700	1949900
9508	19499	950800	1949900
9634	19514	963400	1951400
9634	19513	963400	1951300
9473	19412	947300	1941200
9474	19412	947400	1941200
9676	19502	967600	1950200
9529	19491	952900	1949100
9504	19553	950400	1955300
9480	19507	948000	1950700
9681	19445	968100	1944500
9588	19429	958800	1942900
9589	19429	958900	1942900
9444	19497	944400	1949700
9445	19497	944500	1949700
9494	19534	949400	1953400
9688	19493	968800	1949300
9688	19492	968800	1949200
9683	19479	968300	1947900
9688	19502	968800	1950200
9686	19497	968600	1949700
9469	19437	946900	1943700
9470	19437	947000	1943700
9483	19520	948300	1952000
9484	19520	948400	1952000
9431	19449	943100	1944900
9572	19619	957200	1961900
9486	19501	948600	1950100
9528	19526	952800	1952600
9529	19527	952900	1952700
9547	19535	954700	1953500
9528	19527	952800	1952700
9448	19498	944800	1949800
9547	19536	954700	1953600
9531	19526	953100	1952600
9530	19527	953000	1952700
9565	19604	956500	1960400
9586	19432	958600	1943200
9533	19525	953300	1952500
9533	19526	953300	1952600
9547	19537	954700	1953700
9546	19537	954600	1953700
9532	19526	953200	1952600
9548	19538	954800	1953800
9548	19537	954800	1953700
9547	19538	954700	1953800
9548	19535	954800	1953500
9548	19536	954800	1953600
9531	19527	953100	1952700
9468	19461	946800	1946100
9469	19461	946900	1946100
9469	19462	946900	1946200
9532	19527	953200	1952700
9531	19528	953100	1952800
9530	19528	953000	1952800
9532	19528	953200	1952800
9533	19527	953300	1952700
9533	19528	953300	1952800
9545	19431	954500	1943100
9597	19577	959700	1957700
9600	19413	960000	1941300
9601	19413	960100	1941300
9429	19469	942900	1946900
9563	19535	956300	1953500
9564	19536	956400	1953600
9563	19536	956300	1953600
9564	19535	956400	1953500
9565	19535	956500	1953500
9569	19536	956900	1953600
9568	19536	956800	1953600
9571	19556	957100	1955600
9433	19454	943300	1945400
9434	19454	943400	1945400
9569	19535	956900	1953500
9569	19534	956900	1953400
9568	19534	956800	1953400
9568	19535	956800	1953500
9570	19536	957000	1953600
9571	19536	957100	1953600
9571	19537	957100	1953700
9573	19535	957300	1953500
9546	19538	954600	1953800
9567	19527	956700	1952700
9645	19428	964500	1942800
9562	19535	956200	1953500
9567	19528	956700	1952800
9566	19528	956600	1952800
9566	19529	956600	1952900
9700	19507	970000	1950700
9563	19537	956300	1953700
9563	19534	956300	1953400
9564	19534	956400	1953400
9564	19533	956400	1953300
9564	19532	956400	1953200
9568	19533	956800	1953300
9567	19534	956700	1953400
9569	19532	956900	1953200
9568	19532	956800	1953200
9616	19395	961600	1939500
9487	19464	948700	1946400
9570	19584	957000	1958400
9571	19585	957100	1958500
9570	19585	957000	1958500
9571	19584	957100	1958400
9637	19494	963700	1949400
9569	19568	956900	1956800
9569	19567	956900	1956700
9487	19527	948700	1952700
9487	19528	948700	1952800
9592	19533	959200	1953300
9596	19533	959600	1953300
9568	19605	956800	1960500
9609	19594	960900	1959400
9609	19593	960900	1959300
9550	19431	955000	1943100
9480	19579	948000	1957900
9604	19443	960400	1944300
9604	19442	960400	1944200
9432	19433	943200	1943300
9589	19577	958900	1957700
9590	19577	959000	1957700
9588	19576	958800	1957600
9589	19576	958900	1957600
9589	19575	958900	1957500
9588	19575	958800	1957500
9589	19578	958900	1957800
9588	19578	958800	1957800
9589	19579	958900	1957900
9588	19579	958800	1957900
9629	19486	962900	1948600
9534	19433	953400	1943300
9535	19433	953500	1943300
9578	19584	957800	1958400
9508	19460	950800	1946000
9509	19460	950900	1946000
9513	19560	951300	1956000
9512	19560	951200	1956000
9513	19561	951300	1956100
9513	19554	951300	1955400
9613	19617	961300	1961700
9538	19517	953800	1951700
9582	19432	958200	1943200
9479	19517	947900	1951700
9430	19470	943000	1947000
9566	19534	956600	1953400
9566	19530	956600	1953000
9566	19531	956600	1953100
9607	19387	960700	1938700
9607	19386	960700	1938600
9608	19387	960800	1938700
9488	19496	948800	1949600
9484	19496	948400	1949600
9486	19495	948600	1949500
9487	19495	948700	1949500
9487	19496	948700	1949600
9488	19495	948800	1949500
9485	19494	948500	1949400
9486	19494	948600	1949400
9484	19495	948400	1949500
9485	19495	948500	1949500
9484	19497	948400	1949700
9485	19496	948500	1949600
9486	19496	948600	1949600
9489	19496	948900	1949600
9443	19493	944300	1949300
9618	19622	961800	1962200
9435	19499	943500	1949900
9587	19519	958700	1951900
9477	19395	947700	1939500
9478	19395	947800	1939500
9643	19445	964300	1944500
9634	19448	963400	1944800
9643	19545	964300	1954500
9643	19544	964300	1954400
9558	19537	955800	1953700
9552	19527	955200	1952700
9565	19531	956500	1953100
9576	19527	957600	1952700
9574	19526	957400	1952600
9561	19539	956100	1953900
9565	19532	956500	1953200
9565	19533	956500	1953300
9565	19534	956500	1953400
9566	19535	956600	1953500
9577	19527	957700	1952700
9627	19485	962700	1948500
9566	19532	956600	1953200
9563	19526	956300	1952600
9566	19533	956600	1953300
9561	19537	956100	1953700
9561	19536	956100	1953600
9561	19538	956100	1953800
9565	19529	956500	1952900
9565	19530	956500	1953000
9562	19537	956200	1953700
9562	19536	956200	1953600
9561	19535	956100	1953500
9624	19570	962400	1957000
9617	19501	961700	1950100
9579	19597	957900	1959700
9570	19619	957000	1961900
9474	19443	947400	1944300
9457	19470	945700	1947000
9605	19501	960500	1950100
9650	19411	965000	1941100
9617	19497	961700	1949700
9618	19497	961800	1949700
9430	19457	943000	1945700
9443	19457	944300	1945700
9634	19517	963400	1951700
9489	19463	948900	1946300
9628	19572	962800	1957200
9582	19579	958200	1957900
9611	19568	961100	1956800
9625	19533	962500	1953300
9612	19542	961200	1954200
9516	19424	951600	1942400
9437	19478	943700	1947800
9409	19490	940900	1949000
9472	19405	947200	1940500
9472	19389	947200	1938900
9540	19512	954000	1951200
9540	19513	954000	1951300
9420	19505	942000	1950500
9389	19517	938900	1951700
9393	19533	939300	1953300
9490	19505	949000	1950500
9625	19487	962500	1948700
9486	19547	948600	1954700
9505	19602	950500	1960200
9557	19529	955700	1952900
9524	19526	952400	1952600
9525	19526	952500	1952600
9673	19452	967300	1945200
9672	19452	967200	1945200
9665	19485	966500	1948500
9665	19484	966500	1948400
9675	19430	967500	1943000
9624	19482	962400	1948200
9424	19501	942400	1950100
9577	19605	957700	1960500
9633	19537	963300	1953700
9639	19538	963900	1953800
9639	19537	963900	1953700
9565	19605	956500	1960500
9583	19577	958300	1957700
9581	19453	958100	1945300
9609	19447	960900	1944700
9610	19447	961000	1944700
9651	19449	965100	1944900
9485	19497	948500	1949700
9485	19498	948500	1949800
9493	19540	949300	1954000
9489	19497	948900	1949700
9586	19599	958600	1959900
9587	19599	958700	1959900
9580	19456	958000	1945600
9587	19444	958700	1944400
9588	19444	958800	1944400
9689	19444	968900	1944400
9691	19445	969100	1944500
9684	19442	968400	1944200
9631	19454	963100	1945400
9628	19543	962800	1954300
9416	19476	941600	1947600
9586	19463	958600	1946300
9475	19506	947500	1950600
9573	19552	957300	1955200
9572	19552	957200	1955200
9503	19556	950300	1955600
9482	19555	948200	1955500
9504	19600	950400	1960000
9505	19600	950500	1960000
9486	19570	948600	1957000
9612	19489	961200	1948900
9611	19489	961100	1948900
9594	19597	959400	1959700
9625	19563	962500	1956300
9573	19533	957300	1953300
9574	19533	957400	1953300
9549	19529	954900	1952900
9550	19525	955000	1952500
9570	19535	957000	1953500
9570	19534	957000	1953400
9549	19527	954900	1952700
9552	19526	955200	1952600
9549	19528	954900	1952800
9452	19495	945200	1949500
9452	19496	945200	1949600
9453	19496	945300	1949600
9574	19534	957400	1953400
9418	19495	941800	1949500
9425	19498	942500	1949800
9654	19455	965400	1945500
9644	19448	964400	1944800
9640	19450	964000	1945000
9632	19455	963200	1945500
9633	19455	963300	1945500
9428	19507	942800	1950700
9429	19507	942900	1950700
9423	19487	942300	1948700
9423	19486	942300	1948600
9430	19484	943000	1948400
9431	19484	943100	1948400
9429	19483	942900	1948300
9431	19509	943100	1950900
9431	19508	943100	1950800
9417	19477	941700	1947700
9393	19512	939300	1951200
9487	19538	948700	1953800
9472	19549	947200	1954900
9471	19549	947100	1954900
9563	19538	956300	1953800
9562	19538	956200	1953800
9562	19539	956200	1953900
9468	19435	946800	1943500
9572	19536	957200	1953600
9572	19537	957200	1953700
9573	19536	957300	1953600
9573	19534	957300	1953400
9474	19404	947400	1940400
9622	19536	962200	1953600
9621	19536	962100	1953600
9574	19532	957400	1953200
9564	19538	956400	1953800
9562	19534	956200	1953400
9631	19538	963100	1953800
9603	19534	960300	1953400
9510	19496	951000	1949600
9511	19496	951100	1949600
9511	19495	951100	1949500
9508	19508	950800	1950800
9508	19507	950800	1950700
9509	19507	950900	1950700
9556	19556	955600	1955600
9592	19441	959200	1944100
9592	19440	959200	1944000
9591	19523	959100	1952300
9575	19609	957500	1960900
9575	19610	957500	1961000
9578	19401	957800	1940100
9579	19401	957900	1940100
9535	19571	953500	1957100
9578	19467	957800	1946700
9458	19425	945800	1942500
9550	19513	955000	1951300
9550	19514	955000	1951400
9543	19428	954300	1942800
9613	19514	961300	1951400
9613	19513	961300	1951300
9506	19508	950600	1950800
9506	19507	950600	1950700
9591	19472	959100	1947200
9591	19471	959100	1947100
9439	19457	943900	1945700
9510	19508	951000	1950800
9508	19506	950800	1950600
9510	19507	951000	1950700
9508	19505	950800	1950500
9473	19484	947300	1948400
9627	19550	962700	1955000
9637	19550	963700	1955000
9637	19549	963700	1954900
9678	19482	967800	1948200
9551	19546	955100	1954600
9554	19546	955400	1954600
9554	19547	955400	1954700
9530	19551	953000	1955100
9531	19551	953100	1955100
9530	19552	953000	1955200
9531	19552	953100	1955200
9531	19555	953100	1955500
9532	19555	953200	1955500
9532	19556	953200	1955600
9553	19545	955300	1954500
9553	19546	955300	1954600
9552	19546	955200	1954600
9552	19547	955200	1954700
9551	19547	955100	1954700
9531	19556	953100	1955600
9531	19557	953100	1955700
9533	19556	953300	1955600
9553	19547	955300	1954700
9554	19544	955400	1954400
9554	19545	955400	1954500
9533	19555	953300	1955500
9533	19554	953300	1955400
9534	19555	953400	1955500
9534	19554	953400	1955400
9529	19554	952900	1955400
9528	19554	952800	1955400
9555	19546	955500	1954600
9529	19551	952900	1955100
9529	19550	952900	1955000
9528	19550	952800	1955000
9552	19548	955200	1954800
9645	19450	964500	1945000
9567	19531	956700	1953100
9587	19630	958700	1963000
9481	19424	948100	1942400
9577	19542	957700	1954200
9470	19412	947000	1941200
9479	19402	947900	1940200
9480	19402	948000	1940200
9570	19497	957000	1949700
9628	19582	962800	1958200
9620	19619	962000	1961900
9620	19618	962000	1961800
9425	19451	942500	1945100
9464	19445	946400	1944500
9622	19525	962200	1952500
9622	19524	962200	1952400
9621	19525	962100	1952500
9612	19546	961200	1954600
9613	19546	961300	1954600
9641	19426	964100	1942600
9626	19560	962600	1956000
9625	19561	962500	1956100
9626	19561	962600	1956100
9589	19469	958900	1946900
9622	19498	962200	1949800
9635	19510	963500	1951000
9598	19609	959800	1960900
9439	19499	943900	1949900
9575	19434	957500	1943400
9574	19434	957400	1943400
9529	19553	952900	1955300
9530	19554	953000	1955400
9646	19550	964600	1955000
9647	19550	964700	1955000
9586	19465	958600	1946500
9527	19550	952700	1955000
9531	19553	953100	1955300
9530	19553	953000	1955300
9529	19552	952900	1955200
9500	19434	950000	1943400
9425	19447	942500	1944700
